date_,time_,t_av,t_w,t_ext,ghi,heating
2020-09-12,13:40:00,25.525,0,22.9,0.69952,0
2020-09-12,13:45:00,25.45,0,23.7,0.71872,0
2020-09-12,13:50:00,25.395,0,22.6,0.71744,0
2020-09-12,13:55:00,25.315,0,22.2,0.7104,0
2020-09-12,14:00:00,25.28,0,20.6,0.69568,6.122
2020-09-12,14:05:00,25.715,0,21.7,0.6848,5.72
2020-09-12,14:10:00,26.26,0,21.9,0.66688,5.715
2020-09-12,14:15:00,26.655,0,20.8,0.65088,5.698
2020-09-12,14:20:00,26.945,0,20.9,0.64,5.683
2020-09-12,14:25:00,27.185,0,20.4,0.6208,5.653
2020-09-12,14:30:00,27.395,0,21.2,0.60192,5.701
2020-09-12,14:35:00,27.605,0,20.7,0.5808,5.693
2020-09-12,14:40:00,27.79,0,20.6,0.55296,5.694
2020-09-12,14:45:00,27.97,0,21.2,0.4928,5.627
2020-09-12,14:50:00,28.15,0,20.4,0.49376,5.649
2020-09-12,14:55:00,28.305,0,21.2,0.47392,5.66
2020-09-12,15:00:00,28.45,0,20.4,0.50592,5.63
2020-09-12,15:05:00,28.3,0,22.1,0.4928,0
2020-09-12,15:10:00,27.815,0,21.5,0.47392,0
2020-09-12,15:15:00,27.485,0,20.5,0.464,0
2020-09-12,15:20:00,27.28,0,20.1,0.45088,0
2020-09-12,15:25:00,27.1,0,21.5,0.43392,0
2020-09-12,15:30:00,26.96,0,21.5,0.41184,0
2020-09-12,15:35:00,26.86,0,20.7,0.38592,0
2020-09-12,15:40:00,26.745,0,20.7,0.3568,0
2020-09-12,15:45:00,26.655,0,21,0.3328,0
2020-09-12,15:50:00,26.57,0,20.3,0.30496,0
2020-09-12,15:55:00,26.49,0,20.2,0.29792,0
2020-09-12,16:00:00,26.415,0,20.3,0.28192,0
2020-09-12,16:05:00,26.345,0,20,0.26496,0
2020-09-12,16:10:00,26.28,0,19.9,0.24992,0
2020-09-12,16:15:00,26.235,0,19.4,0.23296,0
2020-09-12,16:20:00,26.18,0,19.4,0.216,0
2020-09-12,16:25:00,26.14,0,18.8,0.059,0
2020-09-12,16:30:00,26.085,0,18.9,0.059,0
2020-09-12,16:35:00,26.04,0,18.5,0.054,0
2020-09-12,16:40:00,26.005,0,18.5,0.056,0
2020-09-12,16:45:00,25.955,0,18.5,0.056,0
2020-09-12,16:50:00,25.915,0,18.1,0.053,0
2020-09-12,16:55:00,25.87,0,18.1,0.051,0
2020-09-12,17:00:00,25.825,0,18.2,0.053,0
2020-09-12,17:05:00,25.785,0,18.2,0.047,0
2020-09-12,17:10:00,25.755,0,18.1,0.046,0
2020-09-12,17:15:00,25.7,0,18,0.04,0
2020-09-12,17:20:00,25.655,0,18,0.038,0
2020-09-12,17:25:00,25.605,0,17.8,0.036,0
2020-09-12,17:30:00,25.56,0,17.6,0.033,0
2020-09-12,17:35:00,25.53,0,17.6,0.028,0
2020-09-12,17:40:00,25.48,0,17.4,0.025,0
2020-09-12,17:45:00,25.45,0,17.4,0.021,0
2020-09-12,17:50:00,25.405,0,17.2,0.018,0
2020-09-12,17:55:00,25.365,0,17.2,0,0
2020-09-12,18:00:00,25.33,0,17.1,0,0
2020-09-12,18:05:00,25.29,0,17.2,0,0
2020-09-12,18:10:00,25.255,0,17.1,0,0
2020-09-12,18:15:00,25.22,0,17.1,0,0
2020-09-12,18:20:00,25.18,0,16.9,0,0
2020-09-12,18:25:00,25.145,0,16.9,0,0
2020-09-12,18:30:00,25.12,0,16.8,0,0
2020-09-12,18:35:00,25.09,0,16.7,0,0
2020-09-12,18:40:00,25.065,0,16.3,0,0
2020-09-12,18:45:00,25.02,0,16.1,0,0
2020-09-12,18:50:00,24.995,0,16,0,0
2020-09-12,18:55:00,24.97,0,15.5,0,0
2020-09-12,19:00:00,24.935,0,15.7,0,0
2020-09-12,19:05:00,24.905,0,15.3,0,0
2020-09-12,19:10:00,24.93,0,15.4,0,5.77
2020-09-12,19:15:00,25.445,0,15.2,0,5.67
2020-09-12,19:20:00,25.94,0,15.1,0,5.672
2020-09-12,19:25:00,26.295,0,14.8,0,5.674
2020-09-12,19:30:00,26.58,0,14.8,0,5.687
2020-09-12,19:35:00,26.8,0,14.9,0,5.637
2020-09-12,19:40:00,27.03,0,14.5,0,5.669
2020-09-12,19:45:00,27.23,0,14.7,0,5.668
2020-09-12,19:50:00,27.415,0,14.6,0,5.6
2020-09-12,19:55:00,27.585,0,14.5,0,5.66
2020-09-12,20:00:00,27.755,0,14.3,0,5.624
2020-09-12,20:05:00,27.91,0,14.2,0,5.651
2020-09-12,20:10:00,28.065,0,14.3,0,5.62
2020-09-12,20:15:00,28.215,0,14,0,5.617
2020-09-12,20:20:00,28.34,0,14,0,5.61
2020-09-12,20:25:00,28.475,0,13.9,0,5.604
2020-09-12,20:30:00,28.285,0,13.9,0,0
2020-09-12,20:35:00,27.78,0,13.8,0,0
2020-09-12,20:40:00,27.435,0,13.6,0,0
2020-09-12,20:45:00,27.195,0,13.7,0,0
2020-09-12,20:50:00,27.01,0,13.7,0,0
2020-09-12,20:55:00,26.86,0,13.3,0,0
2020-09-12,21:00:00,26.705,0,13.5,0,0
2020-09-12,21:05:00,26.585,0,13.3,0,0
2020-09-12,21:10:00,26.465,0,13.2,0,0
2020-09-12,21:15:00,26.355,0,13.3,0,0
2020-09-12,21:20:00,26.26,0,13.3,0,0
2020-09-12,21:25:00,26.165,0,13.1,0,0
2020-09-12,21:30:00,26.075,0,13.1,0,0
2020-09-12,21:35:00,25.99,0,13,0,0
2020-09-12,21:40:00,25.9,0,13,0,0
2020-09-12,21:45:00,25.83,0,12.8,0,0
2020-09-12,21:50:00,25.745,0,13,0,0
2020-09-12,21:55:00,25.685,0,12.6,0,0
2020-09-12,22:00:00,25.615,0,12.7,0,0
2020-09-12,22:05:00,25.54,0,12.6,0,0
2020-09-12,22:10:00,25.475,0,12.5,0,0
2020-09-12,22:15:00,25.415,0,12.6,0,0
2020-09-12,22:20:00,25.355,0,12.5,0,0
2020-09-12,22:25:00,25.295,0,12.5,0,0
2020-09-12,22:30:00,25.24,0,12.4,0,0
2020-09-12,22:35:00,25.175,0,12.3,0,0
2020-09-12,22:40:00,25.115,0,12.3,0,0
2020-09-12,22:45:00,25.06,0,12.4,0,0
2020-09-12,22:50:00,25.005,0,12.2,0,0
2020-09-12,22:55:00,24.945,0,12.6,0,0
2020-09-12,23:00:00,24.9,0,13.1,0,0
2020-09-12,23:05:00,24.835,0,13,0,0
2020-09-12,23:10:00,24.79,0,13.1,0,0
2020-09-12,23:15:00,24.75,0,12.5,0,0
2020-09-12,23:20:00,24.7,0,12.7,0,0
2020-09-12,23:25:00,24.65,0,12.6,0,0
2020-09-12,23:30:00,24.6,0,12.4,0,0
2020-09-12,23:35:00,24.555,0,12.4,0,0
2020-09-12,23:40:00,24.51,0,12.5,0,0
2020-09-12,23:45:00,24.46,0,12.4,0,0
2020-09-12,23:50:00,24.425,0,12,0,0
2020-09-12,23:55:00,24.37,0,12,0,0
2020-09-13,00:00:00,24.325,0,12,0,0
2020-09-13,00:05:00,24.29,0,11.9,0,0
2020-09-13,00:10:00,24.245,0,11.9,0,0
2020-09-13,00:15:00,24.195,0,11.9,0,0
2020-09-13,00:20:00,24.14,0,12.1,0,0
2020-09-13,00:25:00,24.11,0,12,0,0
2020-09-13,00:30:00,24.07,0,11.7,0,0
2020-09-13,00:35:00,24.025,0,11.7,0,0
2020-09-13,00:40:00,23.985,0,11.7,0,0
2020-09-13,00:45:00,23.935,0,11.6,0,0
2020-09-13,00:50:00,23.89,0,11.7,0,0
2020-09-13,00:55:00,23.86,0,11.7,0,0
2020-09-13,01:00:00,23.815,0,11.6,0,0
2020-09-13,01:05:00,23.775,0,11.6,0,0
2020-09-13,01:10:00,23.715,0,12,0,0
2020-09-13,01:15:00,23.68,0,12.1,0,0
2020-09-13,01:20:00,23.64,0,12.9,0,0
2020-09-13,01:25:00,23.605,0,14.1,0,0
2020-09-13,01:30:00,23.555,0,14.6,0,0
2020-09-13,01:35:00,23.525,0,14.6,0,0
2020-09-13,01:40:00,23.485,0,14.4,0,0
2020-09-13,01:45:00,23.445,0,14.3,0,0
2020-09-13,01:50:00,23.41,0,14.7,0,0
2020-09-13,01:55:00,23.37,0,15,0,0
2020-09-13,02:00:00,23.33,0,14.9,0,0
2020-09-13,02:05:00,23.295,0,14.9,0,0
2020-09-13,02:10:00,23.26,0,14.9,0,0
2020-09-13,02:15:00,23.225,0,14.8,0,0
2020-09-13,02:20:00,23.2,0,14.8,0,0
2020-09-13,02:25:00,23.165,0,14.8,0,0
2020-09-13,02:30:00,23.135,0,14.5,0,0
2020-09-13,02:35:00,23.085,0,14,0,0
2020-09-13,02:40:00,23.06,0,13.4,0,0
2020-09-13,02:45:00,23.03,0,13.1,0,0
2020-09-13,02:50:00,23,0,12.9,0,0
2020-09-13,02:55:00,22.975,0,12.4,0,0
2020-09-13,03:00:00,22.945,0,12.4,0,0
2020-09-13,03:05:00,22.91,0,12.3,0,0
2020-09-13,03:10:00,22.875,0,12.2,0,0
2020-09-13,03:15:00,22.835,0,12.6,0,0
2020-09-13,03:20:00,22.79,0,13.1,0,0
2020-09-13,03:25:00,22.77,0,13.3,0,0
2020-09-13,03:30:00,22.74,0,13.4,0,0
2020-09-13,03:35:00,22.71,0,13.3,0,0
2020-09-13,03:40:00,22.685,0,13.2,0,0
2020-09-13,03:45:00,22.64,0,13,0,0
2020-09-13,03:50:00,22.61,0,13.1,0,0
2020-09-13,03:55:00,22.58,0,13.3,0,0
2020-09-13,04:00:00,22.55,0,13.3,0,0
2020-09-13,04:05:00,22.52,0,13.3,0,0
2020-09-13,04:10:00,22.485,0,13.4,0,0
2020-09-13,04:15:00,22.45,0,13.3,0,0
2020-09-13,04:20:00,22.42,0,13.1,0,0
2020-09-13,04:25:00,22.39,0,13.5,0,0
2020-09-13,04:30:00,22.355,0,13.2,0,0
2020-09-13,04:35:00,22.32,0,13.6,0,0
2020-09-13,04:40:00,22.305,0,13,0,0
2020-09-13,04:45:00,22.265,0,12.6,0,0
2020-09-13,04:50:00,22.24,0,12.4,0,0
2020-09-13,04:55:00,22.205,0,11.8,0,0
2020-09-13,05:00:00,22.18,0,11.7,0,0
2020-09-13,05:05:00,22.145,0,11.4,0,0
2020-09-13,05:10:00,22.115,0,11.4,0,0
2020-09-13,05:15:00,22.09,0,11.5,0,0
2020-09-13,05:20:00,22.055,0,11.6,0,0
2020-09-13,05:25:00,22.03,0,13.5,0,0
2020-09-13,05:30:00,21.995,0,14,0,0
2020-09-13,05:35:00,21.945,0,14,0,0
2020-09-13,05:40:00,21.925,0,13.2,0,0
2020-09-13,05:45:00,21.88,0,13,0,0
2020-09-13,05:50:00,21.865,0,12.2,0.02,0
2020-09-13,05:55:00,21.835,0,12.1,0.021,0
2020-09-13,06:00:00,21.805,0,12.2,0.023,0
2020-09-13,06:05:00,21.775,0,14.3,0.025,0
2020-09-13,06:10:00,21.74,0,14.5,0.028,0
2020-09-13,06:15:00,21.705,0,14.3,0.034,0
2020-09-13,06:20:00,21.685,0,14.8,0.044,0
2020-09-13,06:25:00,21.66,0,15.1,0.046,0
2020-09-13,06:30:00,21.645,0,15.9,0.06,0
2020-09-13,06:35:00,21.62,0,16.3,0.072,0
2020-09-13,06:40:00,21.59,0,16.5,0.08,0
2020-09-13,06:45:00,21.575,0,16.1,0.082,0
2020-09-13,06:50:00,21.545,0,16.1,0.08496,0
2020-09-13,06:55:00,21.535,0,15.9,0.09496,0
2020-09-13,07:00:00,21.515,0,16.1,0.126,0
2020-09-13,07:05:00,21.5,0,17.2,0.19088,0
2020-09-13,07:10:00,21.48,0,18.4,0.23296,0
2020-09-13,07:15:00,21.49,0,18.7,0.20688,0
2020-09-13,07:20:00,21.465,0,19.2,0.19088,0
2020-09-13,07:25:00,21.45,0,19.4,0.23488,0
2020-09-13,07:30:00,21.44,0,21.4,0.212,0
2020-09-13,07:35:00,21.415,0,19.5,0.16,0
2020-09-13,07:40:00,21.405,0,19.5,0.184,0
2020-09-13,07:45:00,21.4,0,19.8,0.24992,0
2020-09-13,07:50:00,21.4,0,20.4,0.36192,0
2020-09-13,07:55:00,21.39,0,20.3,0.20592,0
2020-09-13,08:00:00,21.39,0,20.3,0.256,0
2020-09-13,08:05:00,21.365,0,19.8,0.18592,0
2020-09-13,08:10:00,21.365,0,19.3,0.22896,0
2020-09-13,08:15:00,21.36,0,19.4,0.24,0
2020-09-13,08:20:00,21.35,0,19.9,0.2,0
2020-09-13,08:25:00,21.345,0,19.6,0.22192,0
2020-09-13,08:30:00,21.345,0,19.5,0.20992,0
2020-09-13,08:35:00,21.33,0,19.5,0.19296,0
2020-09-13,08:40:00,21.335,0,19.2,0.20896,0
2020-09-13,08:45:00,21.33,0,19,0.252,0
2020-09-13,08:50:00,21.33,0,19.7,0.28688,0
2020-09-13,08:55:00,21.335,0,19.9,0.30496,0
2020-09-13,09:00:00,21.32,0,19.7,0.292,0
2020-09-13,09:05:00,21.325,0,20.4,0.344,0
2020-09-13,09:10:00,21.335,0,20.9,0.376,0
2020-09-13,09:15:00,21.345,0,20.5,0.27088,0
2020-09-13,09:20:00,21.35,0,20.8,0.28192,6.234
2020-09-13,09:25:00,21.79,0,20.8,0.29088,5.794
2020-09-13,09:30:00,22.4,0,20.3,0.272,5.767
2020-09-13,09:35:00,22.805,0,20.3,0.25792,5.8
2020-09-13,09:40:00,23.155,0,19.8,0.27488,5.823
2020-09-13,09:45:00,23.455,0,20.5,0.31392,5.749
2020-09-13,09:50:00,23.72,0,20.4,0.39296,5.693
2020-09-13,09:55:00,23.975,0,20.9,0.5088,5.761
2020-09-13,10:00:00,24.22,0,22.2,0.5008,0
2020-09-13,10:05:00,23.995,0,22.9,0.40576,0
2020-09-13,10:10:00,23.64,0,21.8,0.37984,0
2020-09-13,10:15:00,23.415,0,22.5,0.32,0
2020-09-13,10:20:00,23.27,0,21.2,0.252,0
2020-09-13,10:25:00,23.175,0,22.2,0.576,0
2020-09-13,10:30:00,23.105,0,23.9,0.8064,0.47
2020-09-13,10:35:00,23.505,0,23.8,0.91456,5.77
2020-09-13,10:40:00,24.115,0,24.8,0.42592,5.711
2020-09-13,10:45:00,24.485,0,22.8,0.33376,5.648
2020-09-13,10:50:00,24.765,0,23.9,0.52672,5.672
2020-09-13,10:55:00,25.01,0,23.6,0.3408,5.696
2020-09-13,11:00:00,25.225,0,21.9,0.32288,5.634
2020-09-13,11:05:00,25.07,0,20.7,0.31488,0
2020-09-13,11:10:00,24.665,0,20.9,0.38496,0
2020-09-13,11:15:00,24.385,0,21.7,0.29696,0
2020-09-13,11:20:00,24.2,0,22.5,0.43488,0
2020-09-13,11:25:00,24.095,0,24,0.85248,0
2020-09-13,11:30:00,24.01,0,24.8,0.90496,0
2020-09-13,11:35:00,24.37,0,25.1,0.5488,5.737
2020-09-13,11:40:00,24.97,0,27.3,0.8704,5.755
2020-09-13,11:45:00,25.36,0,26.7,0.74176,5.726
2020-09-13,11:50:00,25.665,0,25.6,0.54272,5.689
2020-09-13,11:55:00,25.9,0,26.4,0.64096,5.725
2020-09-13,12:00:00,26.135,0,26.2,0.85248,5.683
2020-09-13,12:05:00,26.03,0,27,0.71872,0
2020-09-13,12:10:00,25.615,0,25.9,0.91392,0
2020-09-13,12:15:00,25.325,0,28.8,0.768,0
2020-09-13,12:20:00,25.13,0,28.6,0.29696,0
2020-09-13,12:25:00,24.995,0,26.4,0.5888,0
2020-09-13,12:30:00,24.905,0,25.9,0.7904,0
2020-09-13,12:35:00,24.84,0,24.1,0.80576,0
2020-09-13,12:40:00,24.76,0,27.5,0.71744,0
2020-09-13,12:45:00,25.13,0,25.9,0.424,5.769
2020-09-13,12:50:00,25.745,0,25.6,0.55872,5.715
2020-09-13,12:55:00,26.15,0,24.3,0.81984,5.665
2020-09-13,13:00:00,26.425,0,25.6,0.488,5.695
2020-09-13,13:05:00,26.675,0,24.6,0.576,5.69
2020-09-13,13:10:00,26.89,0,24.4,0.30688,5.662
2020-09-13,13:15:00,26.775,0,22.7,0.30992,0
2020-09-13,13:20:00,26.345,0,24.6,0.33696,0
2020-09-13,13:25:00,26.045,0,23.9,0.308,0
2020-09-13,13:30:00,25.855,0,25.2,0.85888,0
2020-09-13,13:35:00,25.735,0,26.2,0.61376,0
2020-09-13,13:40:00,25.645,0,25.9,0.74368,0
2020-09-13,13:45:00,25.86,0,25.5,0.6688,5.768
2020-09-13,13:50:00,26.465,0,25.4,0.28192,5.65
2020-09-13,13:55:00,26.86,0,24.1,0.46688,5.666
2020-09-13,14:00:00,27.13,0,25.2,0.24288,5.611
2020-09-13,14:05:00,27.34,0,24.9,0.20096,5.567
2020-09-13,14:10:00,27.54,0,23.6,0.132,5.626
2020-09-13,14:15:00,27.475,0,23.2,0.1,0
2020-09-13,14:20:00,27.03,0,21.5,0.09,0
2020-09-13,14:25:00,26.695,0,21.3,0.08896,0
2020-09-13,14:30:00,26.47,0,20.8,0.096,0
2020-09-13,14:35:00,26.31,0,19.6,0.09,0
2020-09-13,14:40:00,26.17,0,19.1,0.08296,0
2020-09-13,14:45:00,26.275,0,17.3,0.08896,5.695
2020-09-13,14:50:00,26.85,0,16.5,0.08,5.634
2020-09-13,14:55:00,27.225,0,16.5,0.07,5.641
2020-09-13,15:00:00,27.47,0,16.3,0.079,5.594
2020-09-13,15:05:00,27.685,0,16.1,0.08896,5.56
2020-09-13,15:10:00,27.87,0,16,0.098,5.539
2020-09-13,15:15:00,27.855,0,16.5,0.12496,0
2020-09-13,15:20:00,27.405,0,16.6,0.075,0
2020-09-13,15:25:00,27.055,0,16.6,0.077,0
2020-09-13,15:30:00,26.825,0,16.7,0.073,0
2020-09-13,15:35:00,26.665,0,16.8,0.07,0
2020-09-13,15:40:00,26.525,0,17.1,0.073,0
2020-09-13,15:45:00,26.53,0,17.3,0.075,5.736
2020-09-13,15:50:00,27.095,0,17.5,0.075,5.72
2020-09-13,15:55:00,27.51,0,18.1,0.077,5.621
2020-09-13,16:00:00,27.775,0,17.7,0.054,5.546
2020-09-13,16:05:00,27.985,0,17.6,0.046,5.556
2020-09-13,16:10:00,28.165,0,17.8,0.046,5.631
2020-09-13,16:15:00,28.32,0,17.9,0.051,0
2020-09-13,16:20:00,27.935,0,18.2,0.057,0
2020-09-13,16:25:00,27.52,0,18.6,0.051,0
2020-09-13,16:30:00,27.25,0,18.7,0.049,0
2020-09-13,16:35:00,27.04,0,18.9,0.047,0
2020-09-13,16:40:00,26.89,0,18.9,0.041,0
2020-09-13,16:45:00,26.75,0,18.9,0.046,0
2020-09-13,16:50:00,26.64,0,18.8,0.046,0
2020-09-13,16:55:00,26.53,0,18.9,0.043,0
2020-09-13,17:00:00,26.435,0,19.1,0.069,0
2020-09-13,17:05:00,26.35,0,19.2,0.053,0
2020-09-13,17:10:00,26.265,0,19.3,0.053,0
2020-09-13,17:15:00,26.195,0,19.3,0.047,0
2020-09-13,17:20:00,26.125,0,19.4,0.047,0
2020-09-13,17:25:00,26.055,0,19.2,0.038,0
2020-09-13,17:30:00,25.99,0,19.1,0.033,0
2020-09-13,17:35:00,25.93,0,19,0.03,0
2020-09-13,17:40:00,25.865,0,19.1,0.025,0
2020-09-13,17:45:00,25.805,0,19.1,0.023,0
2020-09-13,17:50:00,25.75,0,19,0.02,0
2020-09-13,17:55:00,25.69,0,18.8,0,0
2020-09-13,18:00:00,25.645,0,19,0,0
2020-09-13,18:05:00,25.635,0,18.9,0,5.712
2020-09-13,18:10:00,26.085,0,18.9,0,5.55
2020-09-13,18:15:00,26.6,0,18.4,0,5.593
2020-09-13,18:20:00,26.95,0,18.8,0,5.655
2020-09-13,18:25:00,27.24,0,18.4,0,5.64
2020-09-13,18:30:00,27.445,0,18.4,0,5.667
2020-09-13,18:35:00,27.665,0,18.2,0,0
2020-09-13,18:40:00,27.41,0,18.2,0,0
2020-09-13,18:45:00,27.04,0,18.1,0,0
2020-09-13,18:50:00,26.785,0,18.1,0,0
2020-09-13,18:55:00,26.605,0,17.7,0,0
2020-09-13,19:00:00,26.485,0,17.7,0,5.976
2020-09-13,19:05:00,26.83,0,17.6,0,5.619
2020-09-13,19:10:00,27.315,0,17.1,0,5.596
2020-09-13,19:15:00,27.625,0,17.5,0,5.586
2020-09-13,19:20:00,27.86,0,17,0,5.544
2020-09-13,19:25:00,28.065,0,17.1,0,5.594
2020-09-13,19:30:00,28.225,0,16.4,0,5.503
2020-09-13,19:35:00,28.01,0,16.7,0,0
2020-09-13,19:40:00,27.565,0,16.9,0,0
2020-09-13,19:45:00,27.285,0,16.9,0,0
2020-09-13,19:50:00,27.065,0,16.7,0,0
2020-09-13,19:55:00,26.92,0,16.6,0,0
2020-09-13,20:00:00,26.79,0,16.8,0,0
2020-09-13,20:05:00,26.665,0,17.4,0,0
2020-09-13,20:10:00,26.56,0,17.2,0,0
2020-09-13,20:15:00,26.465,0,16.4,0,0
2020-09-13,20:20:00,26.365,0,16.7,0,0
2020-09-13,20:25:00,26.275,0,16.2,0,0
2020-09-13,20:30:00,26.19,0,16.8,0,0
2020-09-13,20:35:00,26.11,0,16.9,0,0
2020-09-13,20:40:00,26.045,0,16.8,0,0
2020-09-13,20:45:00,25.97,0,16.6,0,0
2020-09-13,20:50:00,25.89,0,17.4,0,0
2020-09-13,20:55:00,25.84,0,17.6,0,0
2020-09-13,21:00:00,25.775,0,17.8,0,0
2020-09-13,21:05:00,25.715,0,18.1,0,0
2020-09-13,21:10:00,25.655,0,17.9,0,0
2020-09-13,21:15:00,25.615,0,18,0,0
2020-09-13,21:20:00,25.545,0,18.1,0,0
2020-09-13,21:25:00,25.49,0,18.1,0,0
2020-09-13,21:30:00,25.445,0,18.1,0,0
2020-09-13,21:35:00,25.395,0,18,0,0
2020-09-13,21:40:00,25.35,0,18,0,0
2020-09-13,21:45:00,25.295,0,17.9,0,0
2020-09-13,21:50:00,25.245,0,18,0,0
2020-09-13,21:55:00,25.205,0,18,0,0
2020-09-13,22:00:00,25.16,0,18,0,0
2020-09-13,22:05:00,25.11,0,17.9,0,0
2020-09-13,22:10:00,25.07,0,17.7,0,0
2020-09-13,22:15:00,25.03,0,17.7,0,0
2020-09-13,22:20:00,24.985,0,17.7,0,0
2020-09-13,22:25:00,24.945,0,17.8,0,0
2020-09-13,22:30:00,24.9,0,17.9,0,0
2020-09-13,22:35:00,24.865,0,17.6,0,0
2020-09-13,22:40:00,24.84,0,17.8,0,0
2020-09-13,22:45:00,24.8,0,17.8,0,0
2020-09-13,22:50:00,24.75,0,17.9,0,0
2020-09-13,22:55:00,24.72,0,17.9,0,0
2020-09-13,23:00:00,24.69,0,17.9,0,0
2020-09-13,23:05:00,24.65,0,17.9,0,0
2020-09-13,23:10:00,24.605,0,17.7,0,0
2020-09-13,23:15:00,24.575,0,17.6,0,0
2020-09-13,23:20:00,24.54,0,17.9,0,0
2020-09-13,23:25:00,24.505,0,17.6,0,0
2020-09-13,23:30:00,24.465,0,17.5,0,0
2020-09-13,23:35:00,24.43,0,17.4,0,0
2020-09-13,23:40:00,24.405,0,17.4,0,0
2020-09-13,23:45:00,24.37,0,17.2,0,0
2020-09-13,23:50:00,24.345,0,17.4,0,0
2020-09-13,23:55:00,24.32,0,17.6,0,0
2020-09-14,00:00:00,24.285,0,17.5,0,0
2020-09-14,00:05:00,24.26,0,17.4,0,0
2020-09-14,00:10:00,24.235,0,17.2,0,0
2020-09-14,00:15:00,24.2,0,17,0,0
2020-09-14,00:20:00,24.16,0,17,0,0
2020-09-14,00:25:00,24.135,0,17.8,0,0
2020-09-14,00:30:00,24.115,0,18,0,0
2020-09-14,00:35:00,24.08,0,17.8,0,0
2020-09-14,00:40:00,24.04,0,17.5,0,0
2020-09-14,00:45:00,24.03,0,17.3,0,0
2020-09-14,00:50:00,23.99,0,16.8,0,0
2020-09-14,00:55:00,23.96,0,16.6,0,0
2020-09-14,01:00:00,23.935,0,17.1,0,0
2020-09-14,01:05:00,23.915,0,17.2,0,0
2020-09-14,01:10:00,23.885,0,16.8,0,0
2020-09-14,01:15:00,23.855,0,17.1,0,0
2020-09-14,01:20:00,23.83,0,16.9,0,0
2020-09-14,01:25:00,23.8,0,17,0,0
2020-09-14,01:30:00,23.775,0,17,0,0
2020-09-14,01:35:00,23.755,0,16.6,0,0
2020-09-14,01:40:00,23.72,0,16.4,0,0
2020-09-14,01:45:00,23.69,0,16.4,0,0
2020-09-14,01:50:00,23.67,0,16,0,0
2020-09-14,01:55:00,23.64,0,16,0,0
2020-09-14,02:00:00,23.615,0,15.9,0,0
2020-09-14,02:05:00,23.595,0,16.1,0,0
2020-09-14,02:10:00,23.57,0,15.8,0,0
2020-09-14,02:15:00,23.535,0,15.7,0,0
2020-09-14,02:20:00,23.515,0,15.5,0,0
2020-09-14,02:25:00,23.49,0,15.5,0,0
2020-09-14,02:30:00,23.465,0,15.8,0,0
2020-09-14,02:35:00,23.435,0,15.7,0,0
2020-09-14,02:40:00,23.4,0,15.4,0,0
2020-09-14,02:45:00,23.38,0,15.3,0,0
2020-09-14,02:50:00,23.35,0,15.4,0,0
2020-09-14,02:55:00,23.335,0,15.3,0,0
2020-09-14,03:00:00,23.31,0,15,0,0
2020-09-14,03:05:00,23.285,0,14.7,0,0
2020-09-14,03:10:00,23.265,0,14.4,0,0
2020-09-14,03:15:00,23.24,0,14.1,0,0
2020-09-14,03:20:00,23.21,0,14.1,0,0
2020-09-14,03:25:00,23.18,0,14.1,0,0
2020-09-14,03:30:00,23.15,0,13.9,0,0
2020-09-14,03:35:00,23.135,0,13.9,0,0
2020-09-14,03:40:00,23.105,0,14.1,0,0
2020-09-14,03:45:00,23.085,0,14.1,0,0
2020-09-14,03:50:00,23.065,0,13.6,0,0
2020-09-14,03:55:00,23.03,0,13.2,0,0
2020-09-14,04:00:00,23.01,0,13.2,0,0
2020-09-14,04:05:00,22.985,0,12.6,0,0
2020-09-14,04:10:00,22.95,0,12.6,0,0
2020-09-14,04:15:00,22.93,0,12.5,0,0
2020-09-14,04:20:00,22.9,0,12.1,0,0
2020-09-14,04:25:00,22.88,0,12.2,0,0
2020-09-14,04:30:00,22.85,0,12,0,0
2020-09-14,04:35:00,22.825,0,11.7,0,0
2020-09-14,04:40:00,22.805,0,12,0,0
2020-09-14,04:45:00,22.76,0,11.8,0,0
2020-09-14,04:50:00,22.74,0,11.9,0,0
2020-09-14,04:55:00,22.715,0,11.8,0,0
2020-09-14,05:00:00,22.68,0,11.6,0,0
2020-09-14,05:05:00,22.65,0,11.5,0,0
2020-09-14,05:10:00,22.63,0,11.2,0,0
2020-09-14,05:15:00,22.595,0,11.2,0,0
2020-09-14,05:20:00,22.56,0,11.4,0,0
2020-09-14,05:25:00,22.53,0,11.2,0,0
2020-09-14,05:30:00,22.505,0,11.4,0,0
2020-09-14,05:35:00,22.48,0,11.2,0,0
2020-09-14,05:40:00,22.455,0,10.9,0,0
2020-09-14,05:45:00,22.415,0,10.9,0,0
2020-09-14,05:50:00,22.39,0,10.8,0.017,0
2020-09-14,05:55:00,22.36,0,10.7,0.02,0
2020-09-14,06:00:00,22.325,0,10.7,0.023,0
2020-09-14,06:05:00,22.305,0,10.8,0.025,0
2020-09-14,06:10:00,22.275,0,10.9,0.028,0
2020-09-14,06:15:00,22.24,0,10.9,0.031,0
2020-09-14,06:20:00,22.21,0,11.8,0.037,0
2020-09-14,06:25:00,22.19,0,13.1,0.043,0
2020-09-14,06:30:00,22.165,0,13.6,0.049,0
2020-09-14,06:35:00,22.145,0,13.2,0.056,0
2020-09-14,06:40:00,22.11,0,14.9,0.063,0
2020-09-14,06:45:00,22.08,0,14.5,0.07,0
2020-09-14,06:50:00,22.06,0,14.2,0.082,0
